#airframe_info, log_version="1.00", airframe_name="Diamond DA 40", unit_software_part_number="006-B0319-7G", unit_software_version="9.15", system_software_part_number="006-B0321-22", system_id="2274699FF", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,   gals,   gals,      gph,      psi,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  FQtyL,  FQtyR, E1 FFlow, E1 FPres, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2014-01-14, 11:16:17,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  18.3,  16.66,  16.66,     0.00,    21.49,   45.85,    0.29,  29.47,    0.0,   42.11,   44.49,   41.34,   44.11,   42.12,   45.21,   41.15,   45.00,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:17,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  18.3,  16.66,  16.66,     0.00,    21.49,   45.85,    0.29,  29.47,    0.0,   42.11,   44.49,   41.34,   44.11,   42.12,   45.21,   41.15,   45.00,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:18,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.2,  16.66,  16.66,     1.50,    27.10,   45.85,    1.40,  29.22,  292.8,   42.06,   44.48,   41.37,   44.11,   71.75,   71.59,   41.55,   44.28,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:19,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.8,  16.66,  16.66,     5.59,    19.97,   45.84,    0.90,  29.46,  169.2,   42.07,   44.48,   41.35,   44.10,   89.61,  100.44,   40.93,   43.01,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:20,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.38,    19.73,   45.79,    0.30,  29.52,   76.5,   42.12,   44.51,   41.35,   44.10,   86.20,   97.03,   40.44,   42.35,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:21,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     0.89,    23.15,   45.73,    0.24,  29.52,    0.2,   42.17,   44.55,   41.36,   44.11,   81.81,   92.67,   40.34,   42.36,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:22,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     0.36,    22.87,   45.68,    0.23,  29.52,    0.0,   42.19,   44.54,   41.35,   44.10,   78.78,   89.35,   40.34,   42.50,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:23,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  19.0,  16.66,  16.66,     0.19,    27.05,   45.65,    0.30,  29.46,    0.0,   42.24,   44.55,   41.35,   44.10,   76.41,   86.77,   40.72,   42.62,        ,    ,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:24,  -05:00,       ,             ,             ,        , 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.6,  16.66,  16.66,     3.09,    27.03,   45.60,   55.59,  27.96,  926.5,   42.27,   44.60,   41.38,   44.11,  136.50,  188.55,  139.64,  139.51,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:25,  -05:00,       ,             ,             ,   616.8, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     7.35,    26.38,   45.50,   76.66,  22.97, 1484.8,   42.33,   44.64,   41.44,   44.16,  353.76,  420.45,  372.56,  386.34,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:26,  -05:00,       ,             ,             ,   616.8, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.0,  16.66,  16.66,     6.99,    26.74,   45.39,   76.88,  20.40, 1511.8,   42.50,   44.79,   41.61,   44.34,  576.65,  567.54,  582.03,  558.23,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:27,  -05:00,       ,             ,             ,   616.8, 30.05,        ,      ,   0.00,       ,        ,       ,       ,       ,       ,      ,      ,  24.0,  16.66,  16.66,     6.40,    27.07,   45.33,   76.97,  18.71, 1564.0,   42.79,   45.04,   41.94,   44.64,  748.65,  722.43,  727.83,  707.03,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:28,  -05:00,       ,             ,             ,   616.8, 30.05,        ,   9.5,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     6.25,    27.14,   45.32,   76.85,  17.89, 1618.2,   43.15,   45.36,   42.39,   45.00,  852.29,  836.65,  829.56,  816.65,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:29,  -05:00,       ,             ,             ,   616.8, 30.05,        ,   9.5,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     6.21,    27.17,   45.37,   76.96,  17.53, 1670.5,   43.64,   45.82,   43.01,   45.55,  917.02,  918.99,  898.66,  896.60,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:39,  -05:00,       ,             ,             ,   616.8, 30.05,        ,   9.5,   0.00,       ,    0.06,       ,       ,       ,       ,      ,      ,  24.0,  16.66,  16.66,     5.79,    27.50,   45.54,   76.96,  16.03, 1681.5,   44.92,   46.97,   44.41,   46.75,  994.91, 1014.33,  993.83, 1003.70,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:40,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,    0.00,       ,       ,       ,       ,      ,      ,  24.1,  16.66,  16.66,     5.02,    27.75,   45.66,   77.22,  14.91, 1560.4,   45.59,   47.72,   45.26,   47.49, 1030.97, 1044.02, 1023.66, 1034.27,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:41,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,    9.96,       ,       ,       ,       ,      ,      ,  24.0,  16.66,  16.66,     4.35,    27.93,   45.78,   77.43,  13.99, 1448.4,   46.38,   48.53,   46.17,   48.20, 1062.87, 1058.79, 1047.71, 1049.77,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:42,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,   13.36,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.91,    28.04,   45.87,   77.66,  14.09, 1364.8,   47.23,   49.43,   47.14,   49.03, 1085.54, 1066.36, 1064.06, 1060.02,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:43,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,   15.90,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.83,    28.10,   45.95,   77.70,  14.19, 1350.0,   48.07,   50.34,   48.11,   49.86, 1092.75, 1071.98, 1071.63, 1060.59,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:44,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,   15.21,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.80,    28.10,   46.01,   77.57,  14.32, 1328.6,   48.95,   51.30,   49.11,   50.80, 1097.05, 1073.67, 1075.74, 1060.03,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:45,  -05:00,       ,             ,             ,   617.8, 30.05,        ,   9.5,   0.00,       ,   11.37,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.78,    28.04,   46.07,   77.85,  14.37, 1330.5,   49.84,   52.26,   50.11,   51.66, 1101.51, 1073.13, 1079.62, 1062.18,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:46,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.5,   0.00,       ,   14.12,       ,       ,       ,       ,      ,      ,  24.1,  16.66,  16.66,     3.75,    27.99,   46.13,   77.94,  14.33, 1338.6,   50.78,   53.28,   51.17,   52.59, 1102.10, 1075.48, 1080.63, 1065.57,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:47,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.5,   0.00,       ,   15.93,       ,       ,       ,       ,      ,      ,  24.0,  16.66,  16.66,     3.73,    28.05,   46.20,   77.84,  14.36, 1338.1,   51.73,   54.32,   52.23,   53.53, 1101.43, 1080.58, 1080.07, 1069.16,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:48,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.2,   0.00,       ,   11.20,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.73,    28.09,   46.28,   78.01,  14.36, 1338.5,   52.77,   55.34,   53.29,   54.36, 1101.38, 1081.38, 1077.99, 1071.66,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:49,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.2,   0.00,       ,   10.40,       ,       ,       ,       ,      ,      ,  23.9,  16.66,  16.66,     3.74,    28.12,   46.36,   77.84,  14.37, 1340.2,   53.69,   56.41,   54.40,   55.36, 1103.51, 1085.16, 1078.17, 1078.36,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:50,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.2,   0.00,       ,    3.52,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     3.74,    28.20,   46.45,   78.08,  14.47, 1329.9,   54.67,   57.46,   55.49,   56.33, 1105.29, 1089.60, 1076.27, 1084.13,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:51,  -05:00,       ,             ,             ,   618.8, 30.05,        ,   9.2,   0.00,       ,   11.58,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     3.70,    28.23,   46.53,   78.01,  14.36, 1319.3,   55.73,   58.58,   56.64,   57.36, 1108.74, 1093.87, 1075.10, 1084.92,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:52,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,   15.83,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     3.56,    28.24,   46.63,   78.03,  13.77, 1279.9,   56.74,   59.66,   57.77,   58.46, 1111.27, 1092.62, 1080.07, 1085.20,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:53,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,   16.00,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     3.29,    28.18,   46.71,   77.63,  13.18, 1187.4,   57.80,   60.77,   58.91,   59.38, 1117.10, 1087.96, 1081.87, 1086.29,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:54,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,   15.39,       ,       ,       ,       ,      ,      ,  27.9,  16.66,  16.66,     2.79,    26.10,   46.79,   76.52,  12.20, 1061.0,   58.97,   61.89,   60.08,   60.53, 1126.76, 1080.32, 1087.82, 1083.71,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:55,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,    1.35,       ,       ,       ,       ,      ,      ,  26.3,  16.66,  16.66,     2.64,    28.38,   46.85,   75.74,  13.46, 1012.3,   59.89,   62.98,   61.21,   61.43, 1137.44, 1072.12, 1088.52, 1082.23,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:56,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,    9.79,       ,       ,       ,       ,      ,      ,  27.0,  16.66,  16.66,     2.62,    28.53,   46.86,   76.40,  13.38, 1049.2,   60.96,   64.11,   62.37,   62.56, 1128.67, 1065.72, 1076.99, 1076.79,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:57,  -05:00,       ,             ,             ,   619.8, 30.05,        ,   9.2,   0.00,       ,    8.62,       ,       ,       ,       ,      ,      ,  27.5,  16.66,  16.66,     2.60,    28.34,   46.87,   76.48,  13.22, 1057.3,   62.67,   65.85,   64.13,   64.11, 1118.87, 1065.29, 1069.10, 1076.03,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:58,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,   10.73,       ,       ,       ,       ,      ,      ,  27.9,  16.66,  16.66,     2.63,    26.37,   46.90,   76.48,  13.23, 1057.0,   63.18,   66.40,   64.70,   64.66, 1116.10, 1062.83, 1066.01, 1071.68,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:16:59,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,   15.50,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.53,    26.43,   46.94,   76.52,  13.26, 1059.6,   64.09,   67.33,   65.65,   65.55, 1116.89, 1058.83, 1065.82, 1071.14,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:00,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,   15.99,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.51,    26.45,   47.00,   76.75,  13.17, 1070.0,   65.96,   69.09,   67.41,   67.29, 1117.08, 1057.57, 1065.72, 1071.13,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:01,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,   10.91,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.53,    26.47,   47.06,   76.80,  13.10, 1073.4,   66.31,   69.60,   67.92,   67.60, 1110.07, 1056.38, 1061.89, 1069.62,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:02,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,   15.63,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.55,    26.48,   47.14,   76.92,  13.08, 1080.9,   67.90,   71.22,   69.54,   69.30, 1108.82, 1056.52, 1061.26, 1067.62,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:03,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,    7.19,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.56,    26.50,   47.21,   76.83,  13.09, 1076.7,   68.42,   71.75,   70.05,   69.65, 1109.69, 1056.14, 1059.52, 1063.24,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:04,  -05:00,       ,             ,             ,   620.8, 30.05,        ,   9.2,   0.00,       ,    0.41,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.56,    26.48,   47.30,   76.82,  13.11, 1075.9,   70.02,   73.37,   71.68,   71.36, 1109.71, 1058.45, 1062.31, 1066.69,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:05,  -05:00,       ,             ,             ,   621.8, 30.05,        ,   9.2,   0.00,       ,    0.01,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     2.55,    26.48,   47.38,   76.85,  13.11, 1078.0,   71.21,   74.57,   72.87,   72.28, 1109.03, 1058.86, 1061.51, 1073.26,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:06,  -05:00,       ,             ,             ,   621.8, 30.05,        ,   9.2,   0.00,       ,    9.05,       ,       ,       ,       ,      ,      ,  28.1,  16.66,  16.66,     2.52,    26.49,   47.46,   76.71,  13.13, 1077.7,   72.44,   75.68,   73.98,   73.58, 1112.47, 1060.23, 1058.69, 1075.49,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:07,  -05:00,       ,             ,             ,   621.8, 30.05,        ,   9.2,   0.00,       ,    5.03,       ,       ,       ,       ,      ,      ,  28.0,  16.66,  16.66,     2.52,    26.46,   47.54,   76.69,  13.17, 1074.3,   73.37,   76.75,   75.03,   74.50, 1118.42, 1062.96, 1061.30, 1075.37,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:08,  -05:00,       ,             ,             ,   621.8, 30.05,        ,   9.2,   0.00,       ,    9.17,   1.89,  -1.08,   0.02,  -0.00, 187.1,      ,  28.1,  16.66,  16.66,     2.52,    26.50,   47.62,   76.96,  13.06, 1088.6,   74.42,   77.83,   76.10,   75.66, 1118.62, 1062.85, 1063.48, 1072.78,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:09,  -05:00,       ,             ,             ,   621.8, 30.05,        ,   9.0,   0.00,       ,   15.70,   1.91,  -1.08,   0.02,  -0.01, 187.1,      ,  28.0,  16.66,  16.66,     2.55,    26.51,   47.70,   76.80,  13.10, 1081.1,   75.47,   78.88,   77.15,   76.58, 1116.54, 1062.99, 1066.34, 1073.31,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:10,  -05:00,       ,             ,             ,   622.8, 30.05,        ,   9.0,   0.00,       ,   15.99,   1.89,  -1.08,   0.02,  -0.01, 187.1,      ,  28.1,  16.66,  16.66,     2.57,    26.52,   47.78,   76.87,  13.09, 1085.9,   76.54,   79.96,   78.22,   77.53, 1117.11, 1063.45, 1067.59, 1075.26,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:11,  -05:00,       ,             ,             ,   622.8, 30.05,        ,   9.0,   0.00,       ,   16.00,   1.92,  -1.08,   0.01,  -0.01, 187.1,      ,  28.0,  16.66,  16.66,     2.55,    26.50,   47.86,   76.64,  13.19, 1073.1,   77.64,   81.08,   79.33,   78.73, 1120.44, 1064.78, 1071.30, 1078.02,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:12,  -05:00,       ,             ,             ,   622.8, 30.05,        ,   9.0,   0.00,       ,    6.25,   1.91,  -1.07,   0.02,  -0.00, 187.1,      ,  28.0,  16.66,  16.66,     2.55,    26.47,   47.93,   76.62,  13.24, 1071.1,   78.68,   82.14,   80.37,   79.88, 1125.91, 1064.83, 1074.11, 1082.96,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2014-01-14, 11:17:13,  -05:00,       ,             ,             ,   622.8, 30.05,        ,   9.0,   0.00,       ,    9.27,   1.91,  -1.04,   0.02,   0.00, 187.1,      ,  28.0,  16.66,  16.66,     2.57,    26.49,   48.02,   76.78,  13.18, 1083.2,   79.85,   83.24,   81.45,   80.95, 1128.65, 1065.71, 1076.01, 1086.15,        ,   0,  GPS,  232.8, 109.00, 109.65, 123.500, 121.500,       ,       ,       ,      ,       ,       ,   -3.7,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
